"WL","Baseline","1003-1","1003-2","1003-3","0104-1","0104-2","0104-3","2004-1","2004-2","2004-3","0405-1","0405-2","0405-3","1105-1","1105-2","1105-3","1805-1","1805-2","1805-3"
"7,140000000000000e+2","2,381411110876400e-2","2,747978443300750e-2","1,319964222736780e-2","2,299444984472540e-2","1,633032842329470e-2","3,819551836344550e-2","1,320872272703780e-2","1,742298919352120e-2","2,650687097445150e-2","2,106760414291210e-2","9,288629349754690e-3","2,479336148845780e-2","8,100783285946080e-3","1,510486781105800e-2","5,101098761453280e-3","2,055537718760390e-2","1,318507710635940e-2","1,977202011297690e-2","5,364479542276020e-3"
"7,150000000000000e+2","2,399888596010470e-2","2,710905365764640e-2","1,316758398474220e-2","2,237056745181700e-2","1,630149875141400e-2","3,828058005621790e-2","1,296805325598720e-2","1,759016170983680e-2","2,626668123297400e-2","2,102578568745260e-2","9,353450020548130e-3","2,445524714890560e-2","8,182748559922549e-3","1,508945554205680e-2","5,428558223463560e-3","2,053178860044200e-2","1,334027774120110e-2","1,956623744955650e-2","4,905309484990590e-3"
"7,160000000000000e+2","2,426704921933420e-2","2,717071440441820e-2","1,288582681093230e-2","2,199104270355260e-2","1,592639429655180e-2","3,804441182115470e-2","1,260544583622860e-2","1,772876092468980e-2","2,626023198054630e-2","2,086233342907530e-2","9,202396288484560e-3","2,441156385792030e-2","8,351158058974101e-3","1,491727193743910e-2","5,180288773476830e-3","2,057773868580120e-2","1,317899976318740e-2","1,998688941082860e-2","5,053327385716020e-3"
"7,170000000000000e+2","2,447166442184620e-2","2,702933703855280e-2","1,343461523391630e-2","2,206697876000840e-2","1,618194957694410e-2","3,784706490611530e-2","1,242346275394380e-2","1,776213941364670e-2","2,652351633641270e-2","2,114321834597740e-2","9,566570050836720e-3","2,455470161052550e-2","8,261805861646970e-3","1,482708606842450e-2","5,034686216551220e-3","2,082400695283710e-2","1,294633712510070e-2","1,980733090126860e-2","5,041927034238960e-3"
"7,180000000000000e+2","2,466237553032060e-2","2,687253834289320e-2","1,282196356575210e-2","2,200887127757520e-2","1,604566498905090e-2","3,798205791132070e-2","1,276361956108600e-2","1,753204047269740e-2","2,648302971306410e-2","2,086900979871840e-2","9,460007131540211e-3","2,479852149922690e-2","8,380021407910870e-3","1,490292031794280e-2","5,134026788557501e-3","2,059570739385140e-2","1,282740265892360e-2","1,997290966607720e-2","5,192089342761380e-3"
"7,190000000000000e+2","2,496080634762000e-2","2,679768969210760e-2","1,266384798670530e-2","2,164433951677080e-2","1,582710141022050e-2","3,801238911858600e-2","1,244198460132230e-2","1,756364368537190e-2","2,644595245523480e-2","2,109721671974440e-2","9,430487838513360e-3","2,460746718950460e-2","8,034182442806701e-3","1,469398805009860e-2","4,957827142218960e-3","2,061520886821160e-2","1,267302469577180e-2","1,959575804638600e-2","5,218405384003040e-3"
"7,200000000000000e+2","2,517567594562810e-2","2,653415632886910e-2","1,260082633626050e-2","2,144764166539950e-2","1,600943083021550e-2","3,743897368247670e-2","1,211713531267350e-2","1,770393571256530e-2","2,654808302114160e-2","2,107604302164110e-2","9,440085875287149e-3","2,427944297328900e-2","8,299156410775830e-3","1,511575337720280e-2","5,113548949650320e-3","2,057776803245110e-2","1,237762060250280e-2","1,997705968334960e-2","5,677678863787560e-3"
"7,210000000000000e+2","2,554127922294930e-2","2,628069893079470e-2","1,252203882356410e-2","2,151718348390380e-2","1,558068749395150e-2","3,744525652979140e-2","1,217303994801330e-2","1,769131984354770e-2","2,632125793495400e-2","2,093636099003520e-2","9,422454635358190e-3","2,439621435566430e-2","8,244136633072680e-3","1,453603071877220e-2","5,141255939149180e-3","2,061693349210420e-2","1,251685525512020e-2","1,982787123069760e-2","5,299116077191750e-3"
"7,220000000000000e+2","2,577939078430980e-2","2,638384361440450e-2","1,239660169650100e-2","2,175219596159430e-2","1,555241846157800e-2","3,758723799873810e-2","1,219750180199780e-2","1,782104728861330e-2","2,656022123320310e-2","2,093644547626580e-2","9,310226388559851e-3","2,459136095811590e-2","7,896802967313731e-3","1,465874833219640e-2","5,021841493022310e-3","2,090215409448040e-2","1,269736790240180e-2","1,989103883860840e-2","4,992855494345130e-3"
"7,230000000000000e+2","2,621324417197530e-2","2,592130424838240e-2","1,216107822858300e-2","2,095548944839160e-2","1,541689918910190e-2","3,723290114255240e-2","1,200692877120340e-2","1,744080478911180e-2","2,630117666169010e-2","2,065236635830990e-2","9,083692138091061e-3","2,405489302287520e-2","7,728121215998330e-3","1,471657715804170e-2","4,723139781056840e-3","2,050782713766510e-2","1,229467177563110e-2","1,975116716958000e-2","4,654218578732270e-3"
"7,240000000000000e+2","2,654161254110050e-2","2,563660172487480e-2","1,192485586413020e-2","2,093066843985330e-2","1,541494567191760e-2","3,687476848995590e-2","1,192062725745130e-2","1,752779951871120e-2","2,620420801265560e-2","2,072776959176280e-2","9,191895844915120e-3","2,384169308725280e-2","7,623572776948779e-3","1,436366904078030e-2","4,705513178268450e-3","2,042210035355270e-2","1,229520426724920e-2","1,976453695286430e-2","4,936221783179210e-3"
"7,250000000000000e+2","2,689695311339900e-2","2,572937895294940e-2","1,197732765287660e-2","2,067823454856490e-2","1,534910200029770e-2","3,719132842752230e-2","1,176608978114900e-2","1,768359044955750e-2","2,592870774936870e-2","2,047914442394390e-2","8,990951186715040e-3","2,400699315194670e-2","7,710106032561179e-3","1,453895560707890e-2","4,572889284102270e-3","2,007479771325260e-2","1,236030451638810e-2","1,961350597731340e-2","4,702354306683310e-3"
"7,260000000000000e+2","2,715293723948690e-2","2,564583023011080e-2","1,204082527060660e-2","2,064554447666760e-2","1,518556106722700e-2","3,669630743775840e-2","1,158846341032810e-2","1,783074963149450e-2","2,617788732661380e-2","2,079641593228300e-2","9,209993189444691e-3","2,426089820668300e-2","8,107952841241011e-3","1,464745553356630e-2","4,348647945692810e-3","2,009660952445030e-2","1,229416490975880e-2","1,953927926580830e-2","5,101028250331550e-3"
"7,270000000000000e+2","2,748254286286520e-2","2,563449307796240e-2","1,207995933363690e-2","2,080350012976460e-2","1,511715726021650e-2","3,685590428944010e-2","1,149202266585890e-2","1,750008764712210e-2","2,615978469834220e-2","2,064971329694690e-2","9,010488441814299e-3","2,418703708626020e-2","7,558784347205360e-3","1,461296764762220e-2","4,510412574531180e-3","2,030570733948320e-2","1,233247033638510e-2","1,988046731488610e-2","5,039873415510470e-3"
"7,280000000000000e+2","2,781757453421860e-2","2,552433627734940e-2","1,190701307434390e-2","2,092253858237330e-2","1,482862291629820e-2","3,677179487695920e-2","1,169290079105630e-2","1,738236151653350e-2","2,600514491594070e-2","2,077347559812550e-2","9,290429539058630e-3","2,408600986515520e-2","7,715807335573210e-3","1,464781719377710e-2","4,518905913489100e-3","2,032642722950070e-2","1,219741204105800e-2","1,990584577395320e-2","4,842272168188670e-3"
"7,290000000000000e+2","2,803402558146860e-2","2,542090428110720e-2","1,204386838029020e-2","2,083382591103460e-2","1,523936638016590e-2","3,659740928346080e-2","1,162248559314150e-2","1,765718388417670e-2","2,592489176456380e-2","2,074298474309340e-2","8,967593637794450e-3","2,418794119503000e-2","7,761313556299810e-3","1,450309787635080e-2","4,999494031638640e-3","2,040322591696560e-2","1,205070909060230e-2","1,990798588478900e-2","4,730514527595170e-3"
"7,300000000000000e+2","2,830324382241820e-2","2,559944855094810e-2","1,235655388805000e-2","2,059965371285250e-2","1,518925453767460e-2","3,676188998555630e-2","1,143632488936100e-2","1,786560408048940e-2","2,585376189374360e-2","2,054099649904590e-2","9,246745629972389e-3","2,404230820744950e-2","7,720434849576750e-3","1,438903416407660e-2","5,128714476585710e-3","2,038872536668830e-2","1,208937172418110e-2","1,989785363871900e-2","5,034965178167900e-3"
"7,310000000000000e+2","2,854940788786410e-2","2,562578408459960e-2","1,174383941003720e-2","2,085632499720920e-2","1,510356459346160e-2","3,659003253445840e-2","1,178905311132150e-2","1,778414176966930e-2","2,608182850330820e-2","2,053314381888680e-2","9,175324978815000e-3","2,419346460958920e-2","7,643314175619230e-3","1,455302225080310e-2","4,693765554042230e-3","2,086138618438410e-2","1,232608114460610e-2","1,967402980693940e-2","5,197284159430930e-3"
"7,320000000000000e+2","2,888126609457670e-2","2,548033042941750e-2","1,191145324205070e-2","2,078593192819530e-2","1,494149986847840e-2","3,640996452826620e-2","1,176177479566710e-2","1,763593528475270e-2","2,600721460796510e-2","2,058479451616760e-2","9,062222749231181e-3","2,399365943107240e-2","7,334162252268190e-3","1,473440919802160e-2","4,586479112530330e-3","2,071817901562320e-2","1,206818693744520e-2","1,961097537497810e-2","4,881293516022270e-3"
"7,330000000000000e+2","2,927121728600310e-2","2,531684768514160e-2","1,216883779504970e-2","2,018995899037600e-2","1,523089595383580e-2","3,618378259986070e-2","1,142424143783670e-2","1,775096622558480e-2","2,570744073912320e-2","2,011080199609130e-2","9,159732785364339e-3","2,416446721852230e-2","7,588993924259310e-3","1,442131015916470e-2","4,450318355866390e-3","2,015990183627120e-2","1,224130035137200e-2","1,979370988608230e-2","5,028475221191039e-3"
"7,340000000000000e+2","2,955079658890610e-2","2,542255692189310e-2","1,206131593736460e-2","2,059333661769020e-2","1,503352034458410e-2","3,611195224397690e-2","1,134361150316160e-2","1,761582072579160e-2","2,602708199206120e-2","2,077939072675920e-2","9,338039666100019e-3","2,416553599934200e-2","7,570710988821690e-3","1,449818317632090e-2","4,422820757333941e-3","2,048430074608450e-2","1,227529393198000e-2","1,967573606327080e-2","5,005474524092270e-3"
"7,350000000000000e+2","2,989408530590450e-2","2,529198612785730e-2","1,162916012770190e-2","2,068463935895900e-2","1,497590622616460e-2","3,622592759490100e-2","1,151827782397280e-2","1,766255812641070e-2","2,573168943908970e-2","2,051507809310540e-2","8,836304807491739e-3","2,417820558729610e-2","7,640789426765430e-3","1,453613032711270e-2","4,551576185351770e-3","2,044751939913270e-2","1,227190845911950e-2","1,988429085190180e-2","5,124148065914150e-3"
"7,360000000000000e+2","3,021241449215240e-2","2,524873066303120e-2","1,189941696129240e-2","2,056708378908900e-2","1,488788752589540e-2","3,628432169548950e-2","1,204430691936060e-2","1,816736150147170e-2","2,607106957543770e-2","2,053602189608120e-2","9,365517373312650e-3","2,431349589110140e-2","7,260485256237690e-3","1,501483520389390e-2","4,375551187533130e-3","2,004270248465560e-2","1,228667125174860e-2","1,985495607830750e-2","5,140108595467600e-3"
"7,370000000000000e+2","3,076378234942490e-2","2,498769462218570e-2","1,175691420209570e-2","2,057070152253190e-2","1,446357598355500e-2","3,585170844458500e-2","1,147172356995170e-2","1,741175977485920e-2","2,599977268982510e-2","2,031389884340250e-2","8,955300315525610e-3","2,394678254309890e-2","7,469538435244480e-3","1,430436453589540e-2","4,425858401934980e-3","2,026132433035670e-2","1,177991686287400e-2","2,007814768040970e-2","5,096196156038360e-3"
"7,380000000000000e+2","3,108649443727930e-2","2,502932194883850e-2","1,168737487105950e-2","2,066613072892320e-2","1,449779570739210e-2","3,591521954467360e-2","1,168010940482750e-2","1,804043712194250e-2","2,579522996116310e-2","2,030123793709730e-2","9,262678481959750e-3","2,436151988114990e-2","7,685654724233520e-3","1,435132536152670e-2","4,508852480899800e-3","2,043759209685740e-2","1,193167142057070e-2","2,012135387388720e-2","4,920418827876230e-3"
"7,390000000000000e+2","3,149676490973720e-2","2,522604063471770e-2","1,161113351060830e-2","2,047761386447740e-2","1,462003591294060e-2","3,602808054802180e-2","1,166313440046340e-2","1,772072967019750e-2","2,624398970906660e-2","2,067001422536200e-2","8,951965968124530e-3","2,449960839333620e-2","7,424068210972360e-3","1,423429687493550e-2","4,802115441185900e-3","2,034764951117940e-2","1,209968276059730e-2","2,016386655656390e-2","5,003608705330010e-3"
"7,400000000000000e+2","3,185014140242460e-2","2,500413811878750e-2","1,169240806043250e-2","2,081373975186720e-2","1,500638142072260e-2","3,569720931638410e-2","1,162393798851820e-2","1,805352431086550e-2","2,616533136726800e-2","2,099558004700500e-2","9,298723229900640e-3","2,440278958065250e-2","7,419911891163690e-3","1,455018333540180e-2","4,866846882054299e-3","2,054969194841270e-2","1,210878754827900e-2","2,049213155208330e-2","5,171282232443860e-3"
"7,410000000000000e+2","3,227878494151970e-2","2,501885477579330e-2","1,199647963775950e-2","2,077377668634520e-2","1,453327300218920e-2","3,551084264445910e-2","1,152332413172510e-2","1,795985804958680e-2","2,609650400503090e-2","2,048617299539710e-2","9,420305474223910e-3","2,438025297905480e-2","7,544239350754970e-3","1,422685670161300e-2","4,855196492862110e-3","2,079144097402120e-2","1,230958076193830e-2","2,024623982485940e-2","5,465437225782330e-3"
"7,420000000000000e+2","3,288875799379440e-2","2,492573154895580e-2","1,146827885426600e-2","2,090931055363280e-2","1,465939402126320e-2","3,527901671205100e-2","1,138737370201310e-2","1,808159139030800e-2","2,556432807791580e-2","2,010392700260440e-2","9,278838110027440e-3","2,458218480717320e-2","7,309263582986539e-3","1,490822772884090e-2","4,960946046052140e-3","2,057277575959220e-2","1,174370517274080e-2","2,019405842250260e-2","5,362168619041330e-3"
"7,430000000000000e+2","3,335047072704850e-2","2,494718047786400e-2","1,148412284217700e-2","2,066923980585490e-2","1,468329749854810e-2","3,542181346755960e-2","1,139085759784530e-2","1,809656552162410e-2","2,571936216739160e-2","2,046692481958480e-2","9,408642766220690e-3","2,470178301156920e-2","7,191469349971530e-3","1,467992459171430e-2","4,677872252601870e-3","2,092533532030350e-2","1,198492508480240e-2","2,048310737497630e-2","5,110628822463550e-3"
"7,440000000000000e+2","3,411643653980330e-2","2,483752868741030e-2","1,161636128234750e-2","2,044561971193250e-2","1,469487217175360e-2","3,526285076941620e-2","1,131385639370650e-2","1,773477956711800e-2","2,589508952085930e-2","2,060444458115570e-2","9,311320948376040e-3","2,452639192831220e-2","7,501546136210650e-3","1,490625033024000e-2","4,773514206197700e-3","2,064469845087960e-2","1,202336406869070e-2","2,035092996530310e-2","5,345285032201110e-3"
"7,450000000000000e+2","3,530015690977100e-2","2,485782012525340e-2","1,139382367459290e-2","2,067733103425470e-2","1,456465948070570e-2","3,534637030589610e-2","1,121765557439350e-2","1,806152257448390e-2","2,578277611563900e-2","2,039538601761560e-2","9,038493184371979e-3","2,470773024039720e-2","7,529356641980861e-3","1,474136166113550e-2","4,889694277373690e-3","2,071210359337720e-2","1,189678263833030e-2","2,006134085606740e-2","5,536840002609990e-3"
"7,460000000000000e+2","3,463527871296510e-2","2,499199482515350e-2","1,163522207842590e-2","2,089354931219040e-2","1,443670807930110e-2","3,544572668131380e-2","1,138885151468200e-2","1,806701867459800e-2","2,589920705044030e-2","2,026330438282170e-2","9,809714989923459e-3","2,463881034379260e-2","7,204897576481110e-3","1,495103631649020e-2","5,298424476877920e-3","2,092562501565170e-2","1,218841949894020e-2","2,033162044888720e-2","5,789359777297261e-3"
"7,470000000000000e+2","3,218627688630630e-2","2,512944967189930e-2","1,181760501390380e-2","2,082715863531100e-2","1,468626032456520e-2","3,552629834648630e-2","1,143792540806850e-2","1,809177682130280e-2","2,567428620008410e-2","2,037120178673990e-2","9,668534407422520e-3","2,466551906306250e-2","7,849538602015270e-3","1,467771232389070e-2","5,201112775316780e-3","2,098480459046290e-2","1,234682097725920e-2","2,033727070919870e-2","5,672890776939260e-3"
"7,480000000000000e+2","3,309065601128640e-2","2,486782512858410e-2","1,177064818604230e-2","2,020619223986300e-2","1,463809944230080e-2","3,546882050529690e-2","1,146100997028790e-2","1,757587646310080e-2","2,531181847765060e-2","2,044255142882110e-2","9,368965392759440e-3","2,400426378516960e-2","7,554633082409130e-3","1,447014263432570e-2","4,939749016077650e-3","2,079289638182140e-2","1,190064827489050e-2","2,013291045032310e-2","5,307759739031859e-3"
"7,490000000000000e+2","3,347366752154230e-2","2,513907234287710e-2","1,156708386916030e-2","2,088118122388680e-2","1,455023050055630e-2","3,586339464685360e-2","1,124773910698890e-2","1,795117981273680e-2","2,556139501834120e-2","2,039684202890150e-2","9,528959904807141e-3","2,452130075074640e-2","7,556985095457219e-3","1,484390750536690e-2","5,309984033234200e-3","2,097841611008080e-2","1,265177338607740e-2","2,055065383815220e-2","5,481092892106530e-3"
