"WL","Baseline","1506-1","1506-2","1506-3","2306-1","2306-2","2306-3","2906-1","2906-2","2906-3","0607-1","0607-2","0607-3","1307-1","1307-2","1307-3","2007-1","2007-2","2007-3","2707-1","2707-2","2707-3","0308-1","0308-2","0308-3"
"6,940000000000000e+2","1,926105023562730e-2","1,990045748473240e-2","2,002702035236310e-2","1,440043923259250e-2","1,429590789613850e-2","1,176144301188950e-2","1,862234879953940e-2","2,445637032971000e-2","1,989535624022580e-2","1,246522270306290e-2","2,134147325093190e-2","8,238403209113720e-3","1,815336415283860e-2","7,281849363174710e-3","1,005170890163310e-2","7,617689729329150e-3","9,915239075131120e-3","9,792896198462370e-3","1,239218499026010e-2","1,087849084172690e-2","9,885458299104230e-3","8,099442146524650e-3","2,177045922248450e-2","1,206350100889190e-2","4,648029936523470e-3"
"6,950000000000000e+2","1,929513460986350e-2","1,990640019278450e-2","1,988861731371780e-2","1,386683313812100e-2","1,410935709943950e-2","1,136543881540420e-2","1,817354066338150e-2","2,384719501515920e-2","1,944732589101040e-2","1,211859511451630e-2","2,078187487019860e-2","7,952381576799550e-3","1,782345924552180e-2","6,865982677644250e-3","9,667668014377691e-3","7,374448639142330e-3","9,544850305472630e-3","9,663901820147800e-3","1,215722738914380e-2","1,047690093461470e-2","9,367829559032880e-3","7,342331838262910e-3","2,174211082188540e-2","1,171241684803700e-2","4,015900585282760e-3"
"6,960000000000000e+2","1,932473788481400e-2","1,933164608527060e-2","1,965254101147400e-2","1,352318721423890e-2","1,365919856498890e-2","1,105063759360820e-2","1,793126095309720e-2","2,351936755420760e-2","1,906301063674500e-2","1,129430826496760e-2","2,065035313319870e-2","7,520101359823830e-3","1,724556915773690e-2","6,667978346908870e-3","9,372433811565320e-3","6,842170788919279e-3","9,187305205207830e-3","9,195271054491830e-3","1,189002313533320e-2","1,010645806178320e-2","9,138416678409910e-3","7,153063727556390e-3","2,126751302786790e-2","1,140013169504410e-2","3,792744722923800e-3"
"6,970000000000000e+2","1,975638110941790e-2","1,885806516971350e-2","1,891393281705880e-2","1,270436801039530e-2","1,274704746590530e-2","1,028576930692250e-2","1,722937099066750e-2","2,276413805318720e-2","1,816527109113650e-2","1,072136666328690e-2","1,981645434496120e-2","6,794736284465710e-3","1,645881573964490e-2","5,972687691123850e-3","8,428708532626899e-3","6,192262857046300e-3","8,777312528888531e-3","8,652565753793610e-3","1,121523535299100e-2","9,436802782522621e-3","8,283052126526030e-3","6,440714859341410e-3","2,083254947123110e-2","1,092054006433470e-2","3,140651183459360e-3"
"6,980000000000000e+2","1,987795399089210e-2","1,842362534551290e-2","1,861366600383310e-2","1,247406025179150e-2","1,262446573184560e-2","1,023430720745320e-2","1,684826053353380e-2","2,239048342550860e-2","1,781578925322360e-2","1,041904436497130e-2","1,928666089674070e-2","6,445986776559530e-3","1,634965117268500e-2","5,599575101493180e-3","8,470487743710390e-3","5,854520058997570e-3","8,754797376151080e-3","8,539435330199090e-3","1,114239712687470e-2","8,954592922033130e-3","7,922587118086899e-3","6,301808302407659e-3","2,070850438974420e-2","1,056088331491290e-2","2,704722224152260e-3"
"6,990000000000000e+2","2,002770827079270e-2","1,780683975432790e-2","1,826278964915150e-2","1,236981663586820e-2","1,238557989889300e-2","1,005069667188620e-2","1,661035449216860e-2","2,199808516848030e-2","1,748808440749610e-2","1,005250277267170e-2","1,880540083774300e-2","6,222231696450870e-3","1,587951716904140e-2","5,175591287824290e-3","7,839335915101850e-3","5,429123808388540e-3","8,428219775822360e-3","8,143141788157050e-3","1,105941215944080e-2","8,499945384891690e-3","7,459366772817181e-3","5,707683153905910e-3","2,033104452672440e-2","1,015662993627190e-2","2,537369866331570e-3"
"7,000000000000000e+2","2,024907041479760e-2","1,751996733832690e-2","1,789148699504940e-2","1,190499979948770e-2","1,191320757738840e-2","9,659803470655581e-3","1,655127022057410e-2","2,163502897257000e-2","1,701436501508120e-2","9,439642561327499e-3","1,849558361510460e-2","5,855647507927930e-3","1,550104076194890e-2","4,856407017775140e-3","7,554010786650770e-3","4,892102629963360e-3","8,173884226372590e-3","7,933750465175090e-3","1,087517309319970e-2","8,224165576344421e-3","7,274982088757170e-3","5,209860463237450e-3","1,978600287182900e-2","9,797081027324840e-3","2,185059530619620e-3"
"7,010000000000000e+2","2,040264284954110e-2","1,731605104341520e-2","1,754950941637530e-2","1,140232706119590e-2","1,170609614507050e-2","9,238435006566840e-3","1,609645419523340e-2","2,105385780014690e-2","1,669206805684450e-2","9,025429117424600e-3","1,823317580876010e-2","5,587145385992220e-3","1,513736496068620e-2","4,467602854551940e-3","7,251992279275101e-3","4,523844968647950e-3","8,118525932552070e-3","7,845353398274910e-3","1,053754924812900e-2","8,085949055260440e-3","7,008463392277880e-3","5,132290518997390e-3","1,981723065019370e-2","9,516653628829899e-3","1,926761391457220e-3"
"7,020000000000000e+2","2,075521645334500e-2","1,681548801253920e-2","1,714872034319320e-2","1,091468300410010e-2","1,120036204330740e-2","8,852399379188099e-3","1,593307138769800e-2","2,075082636148490e-2","1,616878490588230e-2","8,622961033271642e-3","1,767826826149280e-2","4,958748950039870e-3","1,468473853656490e-2","3,947118458790230e-3","6,708492411160570e-3","4,080053831470790e-3","7,483498991371590e-3","7,609866361108539e-3","1,033438809137240e-2","7,482592730416640e-3","6,347520530090600e-3","4,575161049177610e-3","1,935829542820760e-2","9,248301480997830e-3","1,498748965792640e-3"
"7,030000000000000e+2","2,090175249351300e-2","1,665432077427510e-2","1,686743248296680e-2","1,094659462062500e-2","1,103858839763330e-2","8,804954853550362e-3","1,556084948700700e-2","2,054934007427630e-2","1,583492142130710e-2","8,458732470741539e-3","1,730569334050090e-2","4,940351826502140e-3","1,454733944866260e-2","3,727191178414420e-3","6,460601547437330e-3","3,633952375212200e-3","7,553495559166290e-3","7,474116433533350e-3","1,014734269740620e-2","7,110300400065040e-3","6,275467648879250e-3","4,585558116828030e-3","1,927869744880020e-2","8,695819071830650e-3","1,145966646934390e-3"
"7,040000000000000e+2","2,106966256364500e-2","1,640686583208510e-2","1,670278538053500e-2","1,055385625786080e-2","1,179835972167770e-2","8,545246895834450e-3","1,536620088557180e-2","2,040137575053820e-2","1,563249757046090e-2","7,947621714567170e-3","1,686934497618060e-2","4,741592493607600e-3","1,416699437171210e-2","3,440892780981040e-3","6,143563787010380e-3","3,539177143165900e-3","7,445078806543560e-3","7,078195642697950e-3","1,005173487711060e-2","6,972217679945390e-3","6,195638678570321e-3","4,282443803922670e-3","1,898025506259260e-2","8,806811912356710e-3","1,274539557772870e-3"
"7,050000000000000e+2","2,128701865976880e-2","1,624698441962560e-2","1,644241007118180e-2","1,037379382337800e-2","1,050380482381020e-2","8,208563927359269e-3","1,528391478709910e-2","1,979945635275420e-2","1,531901850690200e-2","7,683290155872750e-3","1,670515011761120e-2","4,420012522523220e-3","1,373598861352180e-2","3,390836754075180e-3","5,872138642641030e-3","3,230263092304180e-3","7,211453366000941e-3","7,160214455262310e-3","9,950637025392920e-3","6,945146342847960e-3","5,886377900194940e-3","4,071112134781280e-3","1,875743303529230e-2","8,653966642449259e-3","1,017409034020310e-3"
"7,060000000000000e+2","2,162143826321180e-2","1,576902497742840e-2","1,628591883918890e-2","9,924554440652781e-3","1,033280227380350e-2","7,818902445404450e-3","1,503597268905580e-2","1,945245982839630e-2","1,489923737537900e-2","7,387615421170250e-3","1,633501215647530e-2","3,800393669042910e-3","1,354532631840120e-2","2,788631969304800e-3","5,394966854282830e-3","2,868271513497080e-3","7,004125234118720e-3","6,942032946883920e-3","9,494872109739558e-3","6,563918970798490e-3","5,620165074642040e-3","3,696616575232020e-3","1,866868430393140e-2","8,358969610627291e-3","8,966649520768190e-4"
"7,070000000000000e+2","2,179138892952940e-2","1,574580667022320e-2","1,592695158002690e-2","9,825067627101770e-3","1,003367486777260e-2","7,813497763894360e-3","1,493085113586350e-2","1,939834349682510e-2","1,474424909913280e-2","7,222533095592021e-3","1,621260546718280e-2","3,676199566413290e-3","1,349284000607060e-2","2,674408620304340e-3","5,220412256223230e-3","2,617382422790760e-3","6,916000826168290e-3","6,932557246738680e-3","9,688642747603291e-3","6,267793489517880e-3","5,499254606130770e-3","3,552546233652440e-3","1,876883928925550e-2","8,119044178752640e-3","6,004140607165710e-4"
"7,080000000000000e+2","2,208615246064820e-2","1,546234769712980e-2","1,573047461792630e-2","9,520366163080610e-3","9,958563473511661e-3","7,657952584276941e-3","1,453053305189800e-2","1,924279750978990e-2","1,468529942015400e-2","6,775724148371910e-3","1,588713028892310e-2","3,410736627617090e-3","1,316684962457050e-2","2,443228548249070e-3","5,056169244141950e-3","2,403331680788020e-3","6,382560703101890e-3","6,560579661762550e-3","9,497818794350570e-3","6,012131571393110e-3","5,336097585015780e-3","3,378940072735400e-3","1,862370864516620e-2","7,718322517363910e-3","2,258579222549350e-4"
"7,090000000000000e+2","2,207669398991750e-2","1,554642175344600e-2","1,587106038666660e-2","9,569099918518440e-3","1,018185388663390e-2","7,759520773876149e-3","1,466346354240480e-2","1,926388300525120e-2","1,457775938824450e-2","6,913924717246379e-3","1,576624290419040e-2","3,665746129681050e-3","1,319467078898330e-2","2,542432232533410e-3","5,068935545265150e-3","2,383036351504790e-3","6,723897014476350e-3","6,838608474858240e-3","9,598766748251710e-3","6,298564889224700e-3","5,397084801189660e-3","3,287889199900190e-3","1,841395468050800e-2","8,000327998641339e-3","5,572522164466530e-4"
"7,100000000000000e+2","2,247429992041330e-2","1,536390649513220e-2","1,554107730985420e-2","9,326854771202250e-3","9,695551947480859e-3","7,293412289774750e-3","1,435665089307450e-2","1,882031578964250e-2","1,443911613459450e-2","6,490993153912650e-3","1,541436727951090e-2","3,356095675074160e-3","1,273295426500840e-2","2,154763668740890e-3","4,754429407776830e-3","2,166128521003050e-3","6,496977264378950e-3","6,715838117581790e-3","9,359767593545741e-3","6,154105224581340e-3","5,019950484705680e-3","3,012068826771720e-3","1,825546872372680e-2","7,826164715834440e-3","3,929387647156200e-4"
"7,110000000000000e+2","2,277293436595090e-2","1,507728459408480e-2","1,551173386882740e-2","9,275146459285930e-3","9,480994035952150e-3","7,011657890425080e-3","1,433470781514220e-2","1,856445142281010e-2","1,394774440129760e-2","6,362085975008510e-3","1,536245439723390e-2","3,041665808440290e-3","1,270760728228610e-2","1,931307761340110e-3","4,682156827250020e-3","1,844151920234360e-3","6,535628760010820e-3","6,670204398130170e-3","9,104389261958320e-3","5,892771822155460e-3","4,888385151357080e-3","2,863715528683090e-3","1,832586755664850e-2","7,832740531349720e-3","1,802277302782530e-4"
"7,120000000000000e+2","2,298382653403150e-2","1,501603115087970e-2","1,538350053816180e-2","9,038639282206110e-3","9,402535230337541e-3","7,047585438752130e-3","1,433483176781220e-2","1,857762686933050e-2","1,384612962994420e-2","6,304189587900330e-3","1,542178116807230e-2","2,894445785040470e-3","1,254431905036840e-2","1,684923714537790e-3","4,339365222953810e-3","1,759876685818790e-3","6,505455435636790e-3","6,576429311673160e-3","9,296705327203090e-3","5,613793761782900e-3","4,834578548122430e-3","2,883428880548020e-3","1,823647228143210e-2","7,458322662219890e-3","-3,068707708086400e-5"
"7,130000000000000e+2","2,318791001940450e-2","1,492308064948490e-2","1,527846761657120e-2","9,116536653522290e-3","9,529736039842400e-3","7,060099427011090e-3","1,429736019028130e-2","1,853108531538040e-2","1,386539214115880e-2","5,989463421003300e-3","1,530996488473910e-2","3,048355039802680e-3","1,247133285866380e-2","2,067039132351460e-3","4,370871539062670e-3","1,652182085560540e-3","6,617292263844250e-3","6,425553875398230e-3","9,135476384483590e-3","5,633027858930370e-3","4,880124655849130e-3","2,834501681852090e-3","1,814813064354250e-2","7,615374026894370e-3","1,189510437976940e-4"
"7,140000000000000e+2","2,343121480589760e-2","1,479297954442520e-2","1,533647566505560e-2","9,161792479428790e-3","9,383694835348690e-3","7,098233666132620e-3","1,420570095832230e-2","1,836747946976160e-2","1,391543920092300e-2","5,963078780167570e-3","1,502967056706090e-2","2,869476453164330e-3","1,218901713062910e-2","1,787668910831960e-3","4,292679162678850e-3","1,563154150735460e-3","6,539308396917640e-3","6,467764350082080e-3","9,054453808202050e-3","5,691826658274120e-3","4,742213837669970e-3","2,809980157587500e-3","1,800726429036800e-2","7,625970543548219e-3","3,066726122212710e-4"
"7,150000000000000e+2","2,386267168060680e-2","1,457915198669500e-2","1,528971196796850e-2","8,696006069207440e-3","9,095016423950360e-3","6,819838466323280e-3","1,410827834412840e-2","1,795627864911930e-2","1,343640457114200e-2","5,809703887801590e-3","1,442481789966040e-2","2,550193527341400e-3","1,213276083525790e-2","1,254475652268890e-3","4,183248643446710e-3","1,418885577811210e-3","6,350585763828660e-3","6,124011768112940e-3","8,902790973841861e-3","5,577362412821050e-3","4,508685685531650e-3","2,360149889401370e-3","1,802447476527040e-2","7,466760203069840e-3","-2,372706238504480e-4"
"7,160000000000000e+2","2,411975367337310e-2","1,439666646825370e-2","1,502680065850800e-2","8,745355067701682e-3","9,139131554804861e-3","6,655845192506680e-3","1,405514875671490e-2","1,794424520585150e-2","1,335971407847790e-2","5,508378947240900e-3","1,444390716467040e-2","2,466768670861360e-3","1,203483211264240e-2","1,131960584407410e-3","3,881047907661080e-3","1,067458625512520e-3","6,480542691612980e-3","6,144382934332760e-3","9,056522452696411e-3","5,245875937198790e-3","4,437033540629260e-3","2,388491862559520e-3","1,732264827409140e-2","7,234208296755400e-3","-2,346284261288760e-4"
"7,170000000000000e+2","2,420336981761050e-2","1,455517002020360e-2","1,531054441347480e-2","8,748571147190221e-3","9,224480509164320e-3","6,754407357211501e-3","1,400571711538160e-2","1,802956426281200e-2","1,357216502637580e-2","5,583759734799640e-3","1,461085044225180e-2","2,507739962450370e-3","1,228181194137280e-2","1,516751069684120e-3","4,022173589112760e-3","1,356782389707710e-3","6,482340863914550e-3","6,365198283932060e-3","9,076189538682270e-3","5,362034418691910e-3","4,528105395321680e-3","2,533171821228960e-3","1,548687535321380e-2","7,304901316155910e-3","-2,125369234976350e-4"
"7,180000000000000e+2","2,471169696563480e-2","1,444758992359140e-2","1,500274296696710e-2","8,425611831649910e-3","8,823149400993299e-3","6,488180710423620e-3","1,358571685866300e-2","1,797484710001970e-2","1,331069354602120e-2","5,223042466483820e-3","1,425990495313940e-2","2,398835984603780e-3","1,169261414052430e-2","1,050599313256160e-3","3,466602724349430e-3","9,029999594052821e-4","6,107501375617030e-3","5,881176120369250e-3","8,762727483673050e-3","5,191270004959950e-3","4,415652974140990e-3","2,126890970622760e-3","1,486016511256250e-2","7,055984003229400e-3","-2,377667468720710e-4"
"7,190000000000000e+2","2,466018476505820e-2","1,447758267381570e-2","1,519333846620530e-2","8,591690272455131e-3","9,229313716305501e-3","6,592438937970830e-3","1,407488855117090e-2","1,807690605699960e-2","1,347272233872110e-2","5,417571909304250e-3","1,437053235120850e-2","2,545750638615650e-3","1,189543589881360e-2","1,261388059854620e-3","3,904569017237380e-3","1,090258743605100e-3","6,467317089640670e-3","6,400100252402650e-3","9,123457061496510e-3","5,500174265052450e-3","4,571052685806500e-3","2,820006868119000e-3","1,445541976619440e-2","7,527886595300040e-3","-1,979590304212670e-5"
"7,200000000000000e+2","2,497764567688450e-2","1,425850427823790e-2","1,522255696253260e-2","8,455822791492941e-3","9,073250953607280e-3","6,506218890969750e-3","1,402472433542480e-2","1,792104701112850e-2","1,309691517565860e-2","5,349182113636640e-3","1,424880866084120e-2","2,439160094605300e-3","1,183837851425550e-2","1,069153439464960e-3","3,793449508740280e-3","1,187223814264020e-3","6,536140703883610e-3","6,289527293162810e-3","9,110930270268320e-3","5,319292276746010e-3","4,577290743572690e-3","2,658475377141590e-3","1,417587693333580e-2","7,157590252191340e-3","-8,790896576189170e-5"
"7,210000000000000e+2","2,540651146627210e-2","1,407344585880380e-2","1,480302020827210e-2","8,339685855314510e-3","8,753162691701539e-3","6,231340977997500e-3","1,389399338954670e-2","1,764407679338110e-2","1,297047342149170e-2","5,089961470561840e-3","1,407487844789250e-2","2,122665518636670e-3","1,169614076711930e-2","7,573860242188690e-4","3,600763519213720e-3","7,497767392850920e-4","6,568179243432330e-3","6,053350685924830e-3","9,057300159412840e-3","5,254116754707700e-3","4,250401086650080e-3","2,293710127426230e-3","1,407661738364220e-2","6,989420087146490e-3","-2,630725503060820e-4"
